rougher	surface	surface
costly	!align="left	ballots
costliest	coldest	minimum
costly	!align="left	rejected
costlier	!align="left	!align="right
costliest	!align="left	!align="right
narrower	width	narrower
narrow	narrow	narrow
narrowest	whitish	elevation
narrow	water	narrow
narrower	habitat	narrow
narrowest	dorsum	dorsum
leaner	differ	tend
lean	!align="left	ballots
leanest	coldest	hottest
lean	!align="left	rejected
leaner	!align="left	!align="right
leanest	!align="left	!align="right
younger	who	adult
young	brother	her
youngest	who	born
young	her	her
younger	daughter	parents
youngest	brother	born
smaller	!align="left	ballots
small	are	are
smallest	!align="left	ballots
small	are	are
smaller	is	valid
smallest	larger	valid
gentler	!align="left	!align="right
gentle	hairs	valid
gentlest	!align="left	!align="right
gentle	hairs	valid
gentler	!align="left	!align="left
gentlest	!align="left	!align="left
mightier	!align="left	!align="right
mighty	hairs	valid
mightiest	!align="left	!align="right
mighty	hairs	valid
mightier	!align="left	!align="left
mightiest	!align="left	!align="left
leaner	!align="left	ballots
lean	hairs	valid
leanest	!align="left	ballots
lean	hairs	valid
leaner	!align="left	!align="left
leanest	!align="left	!align="left
fancier	!align="left	ballots
fancy	hairs	valid
fanciest	!align="left	ballots
fancy	hairs	valid
fancier	!align="left	!align="left
fanciest	!align="left	!align="left
kinder	things	things
kind	very	james
kindest	!align="left	!align="left
kind	smooth	rejected
kinder	sharp	valid
kindest	!align="left	ballots
wider	width	inches
wide	wide	wide
widest	!align="left	ballots
wide	wide	wide
wider	width	width
widest	!align="left	ballots
pricier	!align="left	valid
pricey	!align="left	!align="right
priciest	!align="left	!align="left
pricey	smooth	rejected
pricier	sharp	valid
priciest	!align="left	!align="left
firmer	company	firms
firm	!align="left	!align="right
firmest	!align="left	!align="right
firm	smooth	rejected
firmer	sharp	valid
firmest	!align="left	!align="left
brighter	yellow	brighter
bright	colour	whitish
brightest	!align="left	!align="right
bright	bright	bright
brighter	constellation	brighter
brightest	!align="left	!align="right
steadier	constant	constant
steady	!align="left	!align="right
steadiest	constant	constant
steady	!align="left	!align="right
steadier	!align="left	valid
steadiest	!align="left	!align="right
classier	!align="left	!align="right
classy	!align="left	!align="right
classiest	!align="left	!align="right
classy	!align="left	!align="right
classier	!align="left	valid
classiest	!align="left	!align="right
sadder	my	feel
sad	!align="left	!align="right
saddest	me	shame
sad	!align="left	!align="right
sadder	!align="left	valid
saddest	!align="left	!align="right
meaner	probability	probability
mean	!align="left	!align="right
meanest	probability	approximate
mean	!align="left	!align="right
meaner	!align="left	valid
meanest	!align="left	!align="right
faster	lap	lap
fastest	speed	fast
fast	lap	hkkinen
fastest	are	are
faster	shorter	are
fast	speeds	fastest
louder	!align="left	!align="right
loud	sounds	sounds
loudest	!align="left	!align="right
loud	very	rejected
louder	!align="left	!align="left
loudest	loud	disturbing
newer	!align="left	!align="right
new	can	very
newest	!align="left	!align="right
new	the	sound
newer	the	rejected
newest	systems	valid
bloodier	!align="left	!align="right
bloody	very	rejected
bloodiest	!align="left	!align="right
bloody	very	rejected
bloodier	!align="left	!align="left
bloodiest	!align="left	!align="left
younger	!align="left	!align="left
young	her	her
youngest	!align="left	!align="left
young	his	her
younger	daughter	rejected
youngest	brother	rejected
closer	!align="left	!align="right
close	very	very
closest	!align="left	!align="right
close	the	it
closer	the	valid
closest	the	rejected
clearer	obvious	stronger
clear	can	allows
clearest	!align="left	!align="right
clear	for	rejected
clearer	democracy	unity
clearest	!align="left	!align="right
richer	soils	paintings
rich	available	amount
richest	!align="left	!align="right
rich	the	in
richer	the	in
richest	!align="left	!align="right
meaner	probability	modal
mean	!align="left	!align="right
meanest	!align="left	!align="right
mean	for	rejected
meaner	democracy	unity
meanest	!align="left	!align="left
older	built	demolished
old	65	65
oldest	!align="left	!align="right
old	in	in
older	in	in
oldest	!align="left	ballots
deeper	shallow	depth
deep	can	can
deepest	!align="left	!align="right
deep	the	deep
deeper	deep	depth
deepest	!align="left	valid
tastier	!align="left	valid
tasty	!align="left	ballots
tastiest	!align="left	ballots
tasty	!align="left	ballots
tastier	!align="left	valid
tastiest	!align="left	ballots
weaker	therefore	stronger
weak	thick	can
weakest	skyscraper	the
weak	thick	dull
weaker	slightly	reviewers
weakest	skyscraper	the
sadder	don't	don't
sad	!align="left	ballots
saddest	happy	novi
sad	!align="left	ballots
sadder	!align="left	valid
saddest	!align="left	ballots
better	you	not
good	good	good
best	we	the
good	award	character
better	award	characters
best	to	in
stronger	stronger	stronger
strong	thick	strong
strongest	economic	economic
strong	thick	strong
stronger	stronger	stronger
strongest	the	the
lighter	surface	wavelength
light	dark	dark
lightest	wavelength	the
light	warm	lighter
lighter	convection	lighter
lightest	yellowish	top
wilder	species	breeding
wild	song	starring
wildest	deer	the
wild	!align="left	rejected
wilder	!align="left	!align="right
wildest	robinson	best
prettier	it's	very
pretty	!align="left	!align="right
prettiest	i've	i've
pretty	!align="left	rejected
prettier	!align="left	!align="right
prettiest	!align="left	!align="right
heavier	tanks	winds
heavy	lighter	album
heaviest	artillery	month
heavy	warm	heavy
heavier	rainfall	heavier
heaviest	lighter	best
deeper	surface	surface
deep	really	really
deepest	depth	the
deep	deep	deep
deeper	warm	shallow
deepest	deep	i've
newer	york	the
new	are	used
newest	!align="left	!align="right
new	thick	usually
newer	thicker	larger
newest	!align="left	!align="right
bloodier	battles	battles
bloody	!align="left	!align="right
bloodiest	!align="left	!align="right
bloody	thick	tiny
bloodier	thicker	valid
bloodiest	!align="left	!align="left
prettier	it's	it's
pretty	!align="left	!align="right
prettiest	!align="left	!align="right
pretty	thick	tiny
prettier	thicker	valid
prettiest	!align="left	!align="left
softer	thicker	thicker
soft	thick	soft
softest	!align="left	valid
soft	thick	tiny
softer	thicker	valid
softest	!align="left	!align="right
taller	height	inches
tall	tall	tall
tallest	!align="left	ballots
tall	thick	tall
taller	height	height
tallest	!align="left	ballots
newer	!align="left	!align="right
new	standard	standard
newest	!align="left	!align="right
new	the	for
newer	the	rejected
newest	systems	valid
weaker	!align="left	!align="right
weak	can	can
weakest	!align="left	!align="right
weak	the	that
weaker	the	valid
weakest	stronger	valid
longer	!align="left	!align="right
long	be	can
longest	!align="left	!align="right
long	the	top
longer	the	votes
longest	be	valid
smarter	!align="left	!align="right
smart	better	better
smartest	!align="left	!align="right
smart	think	think
smarter	i've	who'd
smartest	better	valid
riskier	!align="left	!align="right
risky	quality	valid
riskiest	!align="left	!align="right
risky	quality	valid
riskier	!align="left	!align="left
riskiest	!align="left	!align="left
thicker	thin	dense
thick	thick	glass
thickest	thin	centimeters
thick	!align="left	!align="left
thicker	!align="left	psoe
thickest	thick	thickened
bloodier	violent	the
bloody	!align="left	!align="left
bloodiest	the	the
bloody	!align="left	!align="left
bloodier	!align="left	psoe
bloodiest	!align="left	ballots
happier	you	feel
happy	mother	tells
happiest	you	the
happy	her	her
happier	my	i'd
happiest	richest	happy
sharper	smooth	edges
sharp	his	his
sharpest	smooth	lowest
sharp	!align="left	!align="left
sharper	!align="left	psoe
sharpest	richest	sharp
stronger	stronger	tend
strong	his	him
strongest	strongest	strongest
strong	his	her
stronger	stronger	stronger
strongest	strength	strongest
classier	!align="left	!align="right
classy	!align="left	valid
classiest	!align="left	!align="right
classy	!align="left	ballots
classier	!align="left	!align="right
classiest	!align="left	valid
lighter	brown	brown
light	heavier	fuel
lightest	wavelengths	reflection
light	weight	lighter
lighter	smith	brown
lightest	heavier	heavier
gentler	james	girl
gentle	!align="left	valid
gentlest	affectionate	affectionate
gentle	!align="left	ballots
gentler	!align="left	!align="right
gentlest	!align="left	valid
narrower	dorsal	brown
narrow	narrow	width
narrowest	whitish	serrated
narrow	the	width
narrower	james	hill
narrowest	narrow	broader
livelier	moore	moore
lively	!align="left	valid
liveliest	witty	affectionate
lively	!align="left	ballots
livelier	!align="left	!align="right
liveliest	!align="left	valid
savvier	!align="left	!align="right
savvy	man	rejected
savviest	!align="left	!align="right
savvy	man	rejected
savvier	!align="left	!align="left
savviest	!align="left	!align="left
livelier	!align="left	ballots
lively	man	rejected
liveliest	!align="left	ballots
lively	man	rejected
livelier	!align="left	!align="left
liveliest	!align="left	!align="left
harder	!align="left	!align="right
hard	to	that
hardest	!align="left	!align="right
hard	things	things
harder	trying	voters
hardest	hard	valid
taller	!align="left	!align="right
tall	tall	tall
tallest	!align="left	!align="right
tall	tower	tower
taller	skyscraper	registered
tallest	tall	faade
freer	!align="left	!align="right
free	that	that
freest	!align="left	!align="right
free	man	rejected
freer	!align="left	!align="left
freest	democracy	unity
sadder	!align="left	!align="left
sad	risk	valid
saddest	!align="left	!align="left
sad	risk	valid
sadder	!align="left	!align="left
saddest	!align="left	!align="left
rougher	!align="left	!align="right
rough	risk	valid
roughest	!align="left	!align="right
rough	risk	valid
rougher	!align="left	!align="left
roughest	!align="left	!align="left
steeper	!align="left	!align="right
steep	steep	steep
steepest	!align="left	!align="right
steep	steep	steep
steeper	steep	slovenia
steepest	steep	landslides
smarter	!align="left	!align="right
smart	better	better
smartest	!align="left	!align="right
smart	that	really
smarter	i've	who'd
smartest	better	valid
cleaner	!align="left	ballots
clean	efficient	efficient
cleanest	!align="left	ballots
clean	risk	valid
cleaner	!align="left	!align="left
cleanest	vacuum	valid
lighter	!align="left	!align="right
light	company	design
lightest	!align="left	!align="right
light	company	design
lighter	heaviest	skopje
lightest	heavier	valid
classier	!align="left	!align="left
classy	company	rejected
classiest	!align="left	!align="left
classy	company	rejected
classier	!align="left	!align="left
classiest	!align="left	!align="left
poorer	!align="left	!align="right
poor	firms	financial
poorest	!align="left	!align="right
poor	business	financial
poorer	disadvantaged	economies
poorest	poor	workers
slower	!align="left	!align="right
slow	company	design
slowest	!align="left	!align="right
slow	company	fastest
slower	fastest	votes
slowest	faster	valid
faster	!align="left	!align="right
fastest	company	companies
fast	!align="left	!align="right
fastest	company	company
faster	speed	valid
fast	slower	valid
classier	!align="left	ballots
classy	!align="left	ballots
classiest	!align="left	!align="left
classy	rounded	valid
classier	lighter	valid
classiest	!align="left	!align="left
simpler	user	conventional
simple	linear	function
simplest	!align="left	valid
simple	linear	linear
simpler	linear	linear
simplest	!align="left	!align="right
meaner	probability	temperature
mean	!align="left	ballots
meanest	!align="left	!align="right
mean	rounded	valid
meaner	lighter	valid
meanest	!align="left	!align="left
mightier	avengers	crossover
mighty	!align="left	ballots
mightiest	!align="left	!align="right
mighty	rounded	valid
mightier	lighter	valid
mightiest	!align="left	!align="left
cleaner	fuel	fuel
clean	dorsal	stalk
cleanest	!align="left	ballots
clean	rounded	valid
cleaner	lighter	valid
cleanest	!align="left	ballots
louder	!align="left	!align="right
loud	sounds	sounds
loudest	!align="left	!align="right
loud	style	rejected
louder	!align="left	!align="left
loudest	loud	disturbing
newer	!align="left	!align="right
new	are	are
newest	!align="left	!align="right
new	the	one
newer	the	rejected
newest	systems	valid
cooler	!align="left	!align="right
cool	temperatures	warm
coolest	!align="left	!align="right
cool	hottest	hottest
cooler	warmest	valid
coolest	temperatures	currents
narrower	!align="left	!align="right
narrow	narrow	are
narrowest	!align="left	!align="right
narrow	the	wide
narrower	narrow	seine
narrowest	narrow	valid
busier	!align="left	!align="right
busy	style	rejected
busiest	!align="left	!align="right
busy	the	the
busier	airport	conurbation
busiest	!align="left	!align="left
gentler	quiet	tone
gentle	!align="left	ballots
gentlest	!align="left	!align="right
gentle	thin	tiny
gentler	thinner	fused
gentlest	!align="left	!align="left
fancier	clothes	clothes
fancy	!align="left	ballots
fanciest	!align="left	rejected
fancy	thin	tiny
fancier	thinner	fused
fanciest	!align="left	!align="left
noisier	noise	louder
noisy	!align="left	ballots
noisiest	!align="left	!align="right
noisy	thin	tiny
noisier	thinner	fused
noisiest	!align="left	!align="left
smarter	mobile	mobile
smart	dense	how
smartest	!align="left	!align="right
smart	thin	soft
smarter	thinner	thinner
smartest	!align="left	ballots
trickier	you	you
tricky	!align="left	ballots
trickiest	!align="left	valid
tricky	thin	tiny
trickier	thinner	fused
trickiest	!align="left	!align="left
tastier	!align="left	emilia-romagna
tasty	!align="left	!align="right
tastiest	!align="left	!align="left
tasty	that	valid
tastier	kleine	rejected
tastiest	!align="left	!align="left
easier	easier	routes
easy	can	can
easiest	!align="left	!align="right
easy	we	can
easier	to	to
easiest	!align="left	!align="right
mightier	anaheim	anaheim
mighty	!align="left	!align="right
mightiest	!align="left	!align="right
mighty	that	valid
mightier	kleine	rejected
mightiest	!align="left	!align="left
fewer	several	west
few	are	are
fewest	!align="left	!align="right
few	that	game
fewer	interceptions	record
fewest	!align="left	!align="right
trickier	kleine	graham
tricky	!align="left	!align="right
trickiest	!align="left	ballots
tricky	that	valid
trickier	kleine	rejected
trickiest	!align="left	!align="left
thicker	thin	thicker
thick	thick	thick
thickest	thin	diameter
thick	!align="left	!align="right
thicker	!align="left	valid
thickest	thinner	thickness
earlier	late	period
early	the	had
earliest	late	the
early	ancient	ancient
earlier	ancient	medieval
earliest	was	first
swifter	his	the
swift	!align="left	!align="right
swiftest	his	the
swift	!align="left	!align="right
swifter	!align="left	valid
swiftest	!align="left	ballots
bigger	game	game
big	large	filled
biggest	featured	featured
big	the	and
bigger	largest	much
biggest	the	upgrades
deeper	deeper	deeper
deep	deep	deep
deepest	depth	vertical
deep	deep	deep
deeper	deep	deeper
deepest	deep	deep
tighter	linebacker	nfl's
tight	that	policy
tightest	linebacker	nfl's
tight	!align="left	!align="left
tighter	!align="left	!align="right
tightest	warmest	minimum
wider	width	deciduous
wide	broader	issues
widest	warmest	centimeters
wide	wide	wide
wider	wide	broadleaf
widest	broader	the
prettier	really	really
pretty	!align="left	!align="left
prettiest	warmest	hottest
pretty	!align="left	!align="left
prettier	!align="left	!align="right
prettiest	!align="left	ballots
older	built	woodland
old	65	husband
oldest	warmest	15.7
old	built	modern
older	built	large
oldest	65	non-families
wiser	drier	to
wise	!align="left	!align="left
wisest	warmest	hottest
wise	!align="left	!align="left
wiser	!align="left	!align="right
wisest	!align="left	ballots
milder	!align="left	!align="right
mild	to	to
mildest	vfl	vfl
mild	!align="left	!align="left
milder	!align="left	!align="left
mildest	vfl	afl
prettier	!align="left	!align="right
pretty	public	rejected
prettiest	vfl	vfl
pretty	!align="left	!align="left
prettier	!align="left	!align="left
prettiest	vfl	votes
narrower	!align="left	!align="right
narrow	broad	broad
narrowest	vfl	oval
narrow	the	flow
narrower	!align="left	!align="right
narrowest	vfl	oval
stiffer	!align="left	!align="right
stiff	public	rejected
stiffest	vfl	wafl
stiff	!align="left	!align="left
stiffer	!align="left	!align="left
stiffest	vfl	votes
older	!align="left	!align="right
old	65	years
oldest	vfl	vfl
old	largest	museum
older	!align="left	valid
oldest	65	18
steadier	!align="left	!align="right
steady	thick	valid
steadiest	!align="left	!align="right
steady	thick	valid
steadier	!align="left	!align="left
steadiest	!align="left	!align="left
fairer	!align="left	!align="left
fair	thick	valid
fairest	!align="left	!align="left
fair	vfl	afl
fairer	vfl	votes
fairest	!align="left	!align="left
smarter	!align="left	!align="right
smart	are	better
smartest	!align="left	!align="right
smart	a	really
smarter	i've	who'd
smartest	better	valid
sharper	!align="left	!align="right
sharp	flat	sharp
sharpest	!align="left	!align="right
sharp	thick	valid
sharper	!align="left	!align="left
sharpest	sharp	valid
deeper	!align="left	ballots
deep	deep	deep
deepest	!align="left	ballots
deep	deep	deep
deeper	deep	currents
deepest	deep	valid
bloodier	!align="left	!align="right
bloody	the	rejected
bloodiest	airport	the
bloody	!align="left	ballots
bloodier	!align="left	!align="left
bloodiest	airport	conurbation
quicker	!align="left	valid
quick	faster	to
quickest	airport	passengers
quick	biffle	kenseth
quicker	!align="left	ballots
quickest	rail	traffic
narrower	!align="left	!align="right
narrow	narrow	narrow
narrowest	dorsal	terminal
narrow	too	depth
narrower	!align="left	!align="right
narrowest	narrow	terminal
savvier	!align="left	!align="right
savvy	the	rejected
savviest	airports	richest
savvy	!align="left	ballots
savvier	!align="left	!align="left
savviest	airport	conurbation
stronger	!align="left	!align="left
strong	that	that
strongest	largest	largest
strong	strong	him
stronger	!align="left	!align="left
strongest	the	rail
better	you	you
good	good	good
best	you	you
good	award	film
better	award	sound
best	that	best
slicker	upbeat	sound
slick	!align="left	!align="right
slickest	constellation	stars
slick	!align="left	!align="right
slicker	!align="left	!align="right
slickest	!align="left	!align="left
friendlier	uefa	fixture
friendly	!align="left	!align="right
friendliest	uefa	u-20
friendly	!align="left	!align="right
friendlier	!align="left	!align="right
friendliest	!align="left	!align="left
bigger	team	you
big	dark	large
biggest	conference	star
big	yellow	green
bigger	the	more
biggest	really	largest
stronger	stronger	stronger
strong	strong	strong
strongest	that	magnitude
strong	yellow	strong
stronger	the	moisture
strongest	strong	powerful
milder	!align="left	valid
mild	mild	less
mildest	!align="left	valid
mild	featuring	rejected
milder	!align="left	!align="left
mildest	mild	valid
faster	!align="left	!align="right
fastest	speed	speed
fast	!align="left	!align="right
fastest	speed	slow
faster	speed	valid
fast	slower	valid
busier	!align="left	valid
busy	featuring	rejected
busiest	!align="left	valid
busy	airport	rail
busier	airport	conurbation
busiest	!align="left	!align="left
luckier	!align="left	valid
lucky	featuring	rejected
luckiest	!align="left	valid
lucky	featuring	rejected
luckier	!align="left	!align="left
luckiest	!align="left	!align="left
wiser	!align="left	valid
wise	featuring	rejected
wisest	!align="left	valid
wise	featuring	rejected
wiser	!align="left	!align="left
wisest	!align="left	!align="left
lighter	!align="left	!align="right
light	colour	colour
lightest	!align="left	!align="right
light	lighter	lighter
lighter	heaviest	skopje
lightest	heavier	valid
healthier	!align="left	!align="right
healthy	healthy	food
healthiest	!align="left	!align="right
healthy	clothes	rejected
healthier	!align="left	!align="left
healthiest	healthy	unhealthy
costlier	!align="left	!align="right
costly	clothes	rejected
costliest	!align="left	!align="right
costly	clothes	rejected
costlier	!align="left	!align="left
costliest	!align="left	!align="left
meaner	!align="left	!align="right
mean	clothes	rejected
meanest	!align="left	!align="right
mean	clothes	rejected
meaner	!align="left	!align="left
meanest	!align="left	!align="left
older	!align="left	!align="right
old	65	someone
oldest	!align="left	!align="right
old	in	one
older	in	founded
oldest	65	votes
louder	sounds	gonna
loud	yellow	drum
loudest	!align="left	!align="right
loud	yellow	rejected
louder	sustainable	proletarian
loudest	!align="left	ballots
tougher	i've	gonna
tough	red	white
toughest	!align="left	ballots
tough	blue	one
tougher	the	for
toughest	!align="left	ballots
darker	fuscous	darker
dark	hindwings	forewings
darkest	!align="left	!align="right
dark	dark	dark
darker	darker	darker
darkest	!align="left	valid
easier	easier	easier
easy	can	can
easiest	!align="left	!align="right
easy	yellow	are
easier	easier	sustainable
easiest	!align="left	!align="right
trickier	gonna	gonna
tricky	!align="left	!align="left
trickiest	!align="left	valid
tricky	yellow	rejected
trickier	sustainable	proletarian
trickiest	!align="left	!align="left
larger	!align="left	!align="right
large	it's	very
largest	small	largest
large	it	large
larger	!align="left	!align="left
largest	smaller	one
tastier	!align="left	!align="left
tasty	it's	realism
tastiest	!align="left	ballots
tasty	!align="left	valid
tastier	!align="left	!align="left
tastiest	funny	dubbing
healthier	!align="left	!align="right
healthy	it's	fun
healthiest	health	health
healthy	!align="left	valid
healthier	!align="left	!align="left
healthiest	healthy	fun
faster	!align="left	!align="right
fastest	it's	it's
fast	lap	breaststroke
fastest	it's	slow
faster	!align="left	!align="right
fast	slower	performance
noisier	!align="left	!align="right
noisy	it's	realism
noisiest	primetime	daytime
noisy	!align="left	valid
noisier	!align="left	!align="left
noisiest	funny	dubbing
smaller	large	larger
small	are	large
smallest	!align="left	!align="right
small	are	are
smaller	are	healthy
smallest	!align="left	!align="right
fuller	the	will
full	and	jones
fullest	!align="left	ballots
full	environment	understanding
fuller	healthy	healthy
fullest	!align="left	!align="right
younger	who	woman
young	brother	daughter
youngest	!align="left	!align="left
young	he	child
younger	he	healthy
youngest	!align="left	!align="left
smarter	mobile	technologies
smart	environment	environment
smartest	!align="left	!align="right
smart	health	think
smarter	healthy	healthy
smartest	!align="left	valid
deeper	shallow	deeper
deep	deep	deep
deepest	!align="left	!align="right
deep	deep	deep
deeper	deep	deeper
deepest	!align="left	valid
classier	!align="left	!align="left
classy	probability	valid
classiest	!align="left	!align="left
classy	probability	valid
classier	!align="left	!align="left
classiest	!align="left	!align="left
stickier	!align="left	ballots
sticky	probability	valid
stickiest	!align="left	ballots
sticky	probability	valid
stickier	!align="left	!align="left
stickiest	!align="left	!align="left
happier	!align="left	rejected
happy	we	that
happiest	!align="left	rejected
happy	we	my
happier	my	i'd
happiest	myself	valid
poorer	!align="left	!align="right
poor	can	can
poorest	!align="left	!align="right
poor	value	rates
poorer	disadvantaged	economies
poorest	poor	workers
softer	!align="left	ballots
soft	can	surface
softest	!align="left	ballots
soft	probability	valid
softer	!align="left	!align="left
softest	soft	valid
higher	!align="left	ballots
high	than	can
highest	!align="left	ballots
high	the	top
higher	lowest	votes
highest	increase	valid
thinner	!align="left	!align="right
thin	thin	thin
thinnest	!align="left	!align="right
thin	it's	rejected
thinner	!align="left	!align="left
thinnest	thicker	valid
fairer	!align="left	!align="left
fair	it's	rejected
fairest	!align="left	!align="left
fair	vfl	premiership
fairer	vfl	votes
fairest	!align="left	!align="left
mightier	!align="left	!align="right
mighty	it's	rejected
mightiest	!align="left	!align="right
mighty	it's	rejected
mightier	!align="left	!align="left
mightiest	!align="left	!align="left
noisier	!align="left	!align="right
noisy	it's	rejected
noisiest	!align="left	!align="right
noisy	it's	rejected
noisier	!align="left	!align="left
noisiest	!align="left	!align="left
kinder	we	think
kind	severe	die
kindest	!align="left	!align="left
kind	symptoms	ulcers
kinder	mild	valid
kindest	!align="left	rejected
easier	easier	easier
easy	can	can
easiest	!align="left	!align="right
easy	symptoms	can
easier	can	can
easiest	!align="left	!align="right
busier	street	midlands
busy	!align="left	!align="right
busiest	!align="left	!align="right
busy	severe	traffic
busier	airport	inland
busiest	!align="left	!align="left
trickier	rihanna	rihanna
tricky	!align="left	!align="right
trickiest	!align="left	valid
tricky	symptoms	ulcers
trickier	mild	valid
trickiest	!align="left	!align="left
riskier	loans	premiums
risky	!align="left	!align="right
riskiest	!align="left	!align="right
risky	symptoms	ulcers
riskier	mild	valid
riskiest	!align="left	!align="left
rougher	!align="left	!align="right
rough	it's	rejected
roughest	!align="left	!align="right
rough	it's	rejected
rougher	!align="left	!align="left
roughest	!align="left	!align="left
friendlier	!align="left	!align="right
friendly	it's	rejected
friendliest	!align="left	!align="right
friendly	it's	rejected
friendlier	!align="left	!align="left
friendliest	!align="left	!align="left
shorter	!align="left	!align="right
short	it's	very
shortest	!align="left	!align="right
short	it's	it's
shorter	vertices	valid
shortest	length	valid
faster	!align="left	!align="right
fastest	it's	it's
fast	!align="left	!align="right
fastest	it's	it's
faster	speed	valid
fast	slower	valid
fewer	!align="left	!align="right
few	it's	more
fewest	!align="left	!align="right
few	it's	record
fewer	interceptions	votes
fewest	than	valid
stickier	!align="left	ballots
sticky	funny	realism
stickiest	!align="left	ballots
sticky	funny	realism
stickier	!align="left	!align="left
stickiest	!align="left	!align="left
messier	!align="left	ballots
messy	stars	stars
messiest	!align="left	ballots
messy	funny	realism
messier	!align="left	!align="left
messiest	ngc	brightest
leaner	!align="left	ballots
lean	funny	realism
leanest	!align="left	ballots
lean	funny	realism
leaner	!align="left	!align="left
leanest	!align="left	!align="left
closer	!align="left	!align="right
close	the	very
closest	!align="left	!align="right
close	the	it
closer	the	valid
closest	the	rejected
trickier	!align="left	valid
tricky	funny	realism
trickiest	!align="left	valid
tricky	funny	realism
trickier	!align="left	!align="left
trickiest	!align="left	!align="left
thinner	!align="left	!align="right
thin	thin	very
thinnest	!align="left	!align="right
thin	me	novi
thinner	!align="left	!align="left
thinnest	thicker	valid
nicer	!align="left	!align="right
nice	me	novi
nicest	!align="left	!align="right
nice	me	novi
nicer	!align="left	!align="left
nicest	!align="left	!align="left
savvier	!align="left	!align="right
savvy	me	novi
savviest	!align="left	!align="right
savvy	me	novi
savvier	!align="left	!align="left
savviest	!align="left	!align="left
smarter	!align="left	!align="right
smart	it's	it's
smartest	!align="left	!align="right
smart	my	i've
smarter	i've	who'd
smartest	better	valid
fewer	!align="left	!align="right
few	more	that
fewest	!align="left	!align="right
few	me	record
fewer	interceptions	votes
fewest	than	valid
simpler	!align="left	valid
simple	can	can
simplest	!align="left	valid
simple	can	can
simpler	formula_1	valid
simplest	simple	valid
fancier	!align="left	ballots
fancy	loud	valid
fanciest	!align="left	ballots
fancy	loud	valid
fancier	!align="left	!align="left
fanciest	!align="left	!align="left
greater	!align="left	!align="right
great	can	can
greatest	!align="left	!align="right
great	songs	their
greater	best	rejected
greatest	increase	valid
luckier	!align="left	ballots
lucky	loud	valid
luckiest	!align="left	ballots
lucky	loud	valid
luckier	!align="left	!align="left
luckiest	!align="left	!align="left
deeper	!align="left	ballots
deep	deep	can
deepest	!align="left	ballots
deep	deep	deep
deeper	deep	currents
deepest	deep	valid
richer	!align="left	!align="right
rich	you	you
richest	!align="left	!align="right
rich	the	good
richer	wealthiest	republic
richest	rich	valid
louder	!align="left	!align="right
loud	album	album
loudest	!align="left	!align="right
loud	that's	valid
louder	!align="left	!align="left
loudest	loud	disturbing
rougher	!align="left	!align="right
rough	that's	valid
roughest	!align="left	!align="right
rough	that's	valid
rougher	!align="left	!align="left
roughest	!align="left	!align="left
slower	!align="left	!align="right
slow	faster	faster
slowest	!align="left	!align="right
slow	fastest	slower
slower	fastest	votes
slowest	faster	valid
nastier	!align="left	ballots
nasty	that's	valid
nastiest	!align="left	ballots
nasty	that's	valid
nastier	!align="left	!align="left
nastiest	!align="left	!align="left
slimmer	!align="left	!align="right
slim	me	rejected
slimmest	!align="left	!align="right
slim	me	rejected
slimmer	!align="left	!align="left
slimmest	!align="left	!align="left
smoother	!align="left	valid
smooth	sound	sound
smoothest	!align="left	valid
smooth	me	rejected
smoother	!align="left	!align="left
smoothest	lighter	valid
meaner	!align="left	!align="right
mean	me	rejected
meanest	!align="left	!align="right
mean	me	rejected
meaner	!align="left	!align="left
meanest	!align="left	!align="left
longer	!align="left	!align="right
long	that	that
longest	!align="left	!align="right
long	the	going
longer	the	votes
longest	be	valid
shorter	!align="left	!align="right
short	long	short
shortest	!align="left	!align="right
short	we	if
shorter	vertices	valid
shortest	length	valid
wider	!align="left	ballots
wide	the	more
widest	!align="left	ballots
wide	the	width
wider	width	valid
widest	broader	valid
fairer	!align="left	!align="left
fair	growth	valid
fairest	!align="left	!align="left
fair	afl	afl
fairer	vfl	votes
fairest	!align="left	!align="left
smarter	!align="left	!align="right
smart	better	better
smartest	!align="left	!align="right
smart	the	good
smarter	i've	who'd
smartest	better	valid
deeper	!align="left	!align="right
deep	deep	deep
deepest	!align="left	!align="right
deep	deep	depth
deeper	deep	currents
deepest	deep	valid
luckier	!align="left	ballots
lucky	growth	valid
luckiest	!align="left	ballots
lucky	growth	valid
luckier	!align="left	!align="left
luckiest	!align="left	!align="left
earlier	!align="left	!align="left
early	that	that
earliest	!align="left	!align="left
early	the	written
earlier	ancient	valid
earliest	that	rejected
pricier	!align="left	!align="left
pricey	you	rejected
priciest	!align="left	!align="left
pricey	you	rejected
pricier	!align="left	!align="left
priciest	!align="left	!align="left
wider	!align="left	ballots
wide	the	that
widest	!align="left	ballots
wide	the	it
wider	width	valid
widest	broader	valid
lower	!align="left	!align="right
low	upper	it
lowest	!align="left	!align="right
low	highest	top
lower	highest	votes
lowest	upper	valid
steeper	!align="left	!align="right
steep	steep	climb
steepest	!align="left	!align="right
steep	steep	climb
steeper	steep	slovenia
steepest	steep	landslides
wealthier	!align="left	!align="left
wealthy	expensive	expensive
wealthiest	!align="left	!align="left
wealthy	expensive	expensive
wealthier	richest	registered
wealthiest	affluent	working-class
richer	!align="left	rejected
rich	expensive	expensive
richest	!align="left	rejected
rich	expensive	expensive
richer	wealthiest	republic
richest	rich	valid
