rougher	smoother	smoother
closer	!	!
close	dreamy	dreamy
closest	!	!
close	calm	compassionate
closer	nearest	nearest
closest	close	close
clearer	looser	harder
clear	provides	provides
clearest	!	!
clear	unrestricted	unrestricted
clearer	evocative	evocative
clearest	!	!
richer	richer	richer
rich	offer	offer
richest	!	!
rich	wealthiest	wealthiest
richer	wealthiest	wealthiest
richest	!	!
meaner	deviation	deviation
mean	!	!
meanest	!	!
mean	available	available
meaner	looser	looser
meanest	!	!
older	placename	anglo-saxon
old	65	present
oldest	!	!
old	earliest	existed
older	preserved	preserved
oldest	!	someone
deeper	deeper	deeper
deep	deep	deep
deepest	!	!
deep	deep	deep
deeper	deep	deep
deepest	!	!
tastier	delicious	delicious
tasty	!	!
tastiest	delicious	delicious
tasty	!	!
tastier	!	!
tastiest	!	!
weaker	weaker	weaker
weak	weak	weak
weakest	weaker	weaker
weak	herb	creeping
weaker	thinner	thinner
weakest	weak	weak
sadder	happy	feel
sad	!	!
saddest	novi	feels
sad	!	!
sadder	!	!
saddest	!	!
better	better	better
good	good	good
best	bad	thing
good	nominated	nominated
better	nominated	nominated
best	achieve	achieve
stronger	stronger	stronger
strong	strong	strong
strongest	strongest	strongest
strong	strong	strong
stronger	stronger	stronger
strongest	weaker	strong
lighter	ultraviolet	ultraviolet
light	heavier	brown
lightest	ultraviolet	ultraviolet
light	lighter	lighter
lighter	lighter	lighter
lightest	heavier	heavier
wilder	bison	bison
wild	hitchcock	hitchcock
wildest	bison	bison
wild	!	!
wilder	!	!
wildest	hitchcock	hitchcock
prettier	isn	isnt
pretty	!	!
prettiest	stuff	stuff
pretty	!	!
prettier	!	!
prettiest	!	!
heavier	heavier	heavier
heavy	lighter	lighter
heaviest	heaviest	heaviest
heavy	heavy	heavy
heavier	heavier	heavier
heaviest	heaviest	heaviest
deeper	deeper	deeper
deep	deep	deep
deepest	deepest	deepest
deep	deep	deep
deeper	deeper	deeper
deepest	deep	depth
newer	york	york
new	compatible	compatible
newest	!	!
new	thick	thick
newer	thicker	thicker
newest	!	!
bloodier	bloodiest	bloodiest
bloody	!	!
bloodiest	!	!
bloody	thick	battles
bloodier	thicker	thicker
bloodiest	!	!
prettier	stuff	isn
pretty	!	!
prettiest	!	!
pretty	thick	thick
prettier	thicker	thicker
prettiest	!	!
softer	softer	softer
soft	soft	soft
softest	!	!
soft	thick	thick
softer	thicker	thicker
softest	!	!
taller	taller	taller
tall	tall	tall
tallest	!	!
tall	thick	tall
taller	taller	taller
tallest	!	!
newer	!	!
new	leaning	heavier
newest	!	!
new	leaning	leaning
newer	campus	campus
newest	compatible	compatible
weaker	!	!
weak	stronger	stronger
weakest	!	!
weak	leaning	leaning
weaker	strongest	strongest
weakest	stronger	stronger
longer	!	!
long	shorter	shorter
longest	!	!
long	shortest	shortest
longer	span	span
longest	shorter	shorter
smarter	!	!
smart	agile	agile
smartest	!	!
smart	stature	stature
smarter	funniest	funniest
smartest	than	than
riskier	!	!
risky	leaning	leaning
riskiest	!	!
risky	leaning	leaning
riskier	!	!
riskiest	!	!
thicker	thin	thin
thick	thinner	thinner
thickest	thin	thin
thick	!	!
thicker	!	!
thickest	thinner	thinner
bloodier	ensued	ensued
bloody	!	!
bloodiest	bloodiest	bloodiest
bloody	battles	battles
bloodier	battles	battles
bloodiest	!	!
happier	feel	feel
happy	businessman	businessman
happiest	'm	feel
happy	loved	loved
happier	glad	glad
happiest	industrialist	philanthropist
sharper	curved	curved
sharp	businessman	philanthropist
sharpest	curved	curved
sharp	!	!
sharper	!	!
sharpest	forbes	forbes
stronger	stronger	stronger
strong	businessman	businessman
strongest	strongest	strongest
strong	strong	strong
stronger	strong	strong
strongest	weaker	weaker
classier	stylish	stylish
classy	!	!
classiest	stylish	stylish
classy	!	!
classier	!	!
classiest	!	!
lighter	glow	glow
light	heavier	larger
lightest	ultraviolet	ultraviolet
light	heaviest	weight
lighter	heaviest	heaviest
lightest	heavier	heavier
gentler	calm	calm
gentle	!	!
gentlest	calm	confident
gentle	!	!
gentler	!	!
gentlest	!	!
narrower	narrower	curved
narrow	wider	wider
narrowest	broad	broad
narrow	width	width
narrower	powell	chandler
narrowest	wider	wider
livelier	thoughtful	eloquent
lively	!	!
liveliest	energetic	energetic
lively	!	!
livelier	!	!
liveliest	!	!
savvier	couldnt	couldnt
savvy	!	!
savviest	!	!
savvy	honest	honest
savvier	tougher	tougher
savviest	!	!
livelier	fast-paced	fast-paced
lively	!	!
liveliest	!	!
lively	honest	honest
livelier	tougher	tougher
liveliest	!	!
harder	harder	harder
hard	honest	clever
hardest	!	!
hard	courageous	courageous
harder	toughest	tougher
hardest	!	!
taller	taller	taller
tall	tall	tall
tallest	!	!
tall	skyscraper	skyscraper
taller	skyscraper	taller
tallest	!	!
freer	available	available
free	honest	playful
freest	!	!
free	honest	honest
freer	tougher	tougher
freest	!	!
sadder	!	!
sad	high-risk	high-risk
saddest	!	!
sad	high-risk	high-risk
sadder	!	!
saddest	!	!
rougher	!	!
rough	high-risk	high-risk
roughest	!	!
rough	high-risk	high-risk
rougher	!	!
roughest	!	!
steeper	!	!
steep	steep	steep
steepest	!	!
steep	climbs	climbs
steeper	climbs	climbs
steepest	steep	steep
smarter	!	!
smart	costly	less
smartest	!	!
smart	investors	investors
smarter	funniest	funniest
smartest	than	than
cleaner	!	!
clean	costly	costly
cleanest	!	!
clean	high-risk	high-risk
cleaner	!	!
cleanest	cleaners	cleaners
lighter	ultraviolet	ultraviolet
light	consulting	consulting
lightest	!	!
light	consulting	heaviest
lighter	heavier	heavier
lightest	!	!
classier	softer	softer
classy	!	!
classiest	!	!
classy	consulting	consulting
classier	softer	softer
classiest	!	!
poorer	poorer	poorer
poor	firms	firms
poorest	!	!
poor	consulting	firms
poorer	poorer	poorer
poorest	!	!
slower	slower	faster
slow	llp	llp
slowest	!	!
slow	firms	firms
slower	slower	slower
slowest	!	!
faster	quicker	quicker
fastest	firms	firms
fast	!	!
fastest	consulting	firms
faster	faster	faster
fast	!	!
classier	stylish	responsive
classy	!	!
classiest	!	!
classy	striated	striated
classier	texture	texture
classiest	!	!
simpler	simpler	simpler
simple	simple	simple
simplest	!	!
simple	convex	convex
simpler	simpler	simpler
simplest	!	!
meaner	calculate	calculate
mean	!	!
meanest	!	!
mean	striated	striated
meaner	texture	texture
meanest	!	!
mightier	downforce	downforce
mighty	!	!
mightiest	!	!
mighty	striated	striated
mightier	texture	texture
mightiest	!	!
cleaner	cleaner	cleaner
clean	cylindrical	cylindrical
cleanest	!	!
clean	striated	striated
cleaner	texture	texture
cleanest	!	!
louder	high-pitched	louder
loud	loud	brash
loudest	!	!
loud	serif	serif
louder	than	than
loudest	!	!
newer	york	york
new	compatible	compatible
newest	!	!
new	typeface	typeface
newer	heavier	heavier
newest	!	!
cooler	hotter	hotter
cool	cool	cool
coolest	!	!
cool	coldest	coldest
cooler	warmer	warmer
coolest	!	cool
narrower	narrower	narrower
narrow	broad	broad
narrowest	!	!
narrow	serif	serif
narrower	narrower	narrower
narrowest	!	!
busier	much	much
busy	!	!
busiest	!	!
busy	hub	destinations
busier	metro	commuters
busiest	!	!
gentler	cheerful	steeper
gentle	!	!
gentlest	!	!
gentle	thin	thin
gentler	thinner	thinner
gentlest	!	!
fancier	stiffer	stiffer
fancy	!	!
fanciest	!	!
fancy	thin	thin
fancier	thinner	thinner
fanciest	!	!
noisier	quieter	quieter
noisy	!	!
noisiest	!	!
noisy	thin	thin
noisier	thinner	thinner
noisiest	!	!
smarter	smartphones	smartphones
smart	tall	tall
smartest	!	!
smart	thin	thin
smarter	thinner	thinner
smartest	!	!
trickier	harder	harder
tricky	!	!
trickiest	!	!
tricky	thin	thin
trickier	thinner	thinner
trickiest	!	!
tastier	delicious	eine
tasty	!	!
tastiest	!	!
tasty	always	always
tastier	leben	leben
tastiest	!	!
easier	easier	easier
easy	easy	easy
easiest	!	!
easy	way	way
easier	steepest	steepest
easiest	!	!
mightier	eine	eine
mighty	!	!
mightiest	!	!
mighty	always	always
mightier	leben	leben
mightiest	!	!
fewer	eine	eine
few	sort	sort
fewest	!	!
few	single-game	single-game
fewer	single-game	single-game
fewest	!	!
trickier	eine	eminem
tricky	!	!
trickiest	!	raps
tricky	always	always
trickier	leben	leben
trickiest	!	!
thicker	thinner	thinner
thick	thin	thin
thickest	thickness	inches
thick	!	!
thicker	!	!
thickest	thick	thick
earlier	late	late
early	although	although
earliest	late	late
early	dating	dating
earlier	dating	dating
earliest	probably	probably
swifter	gaga	gaga
swift	!	!
swiftest	rihanna	rihanna
swift	!	!
swifter	!	!
swiftest	!	!
bigger	conference	thinner
big	larger	huge
biggest	conference	conference
big	huge	huge
bigger	bigger	bigger
biggest	larger	larger
deeper	deeper	deeper
deep	deep	deep
deepest	deeper	deeper
deep	deep	deep
deeper	deeper	deeper
deepest	depths	depth
tighter	quarterback	tighter
tight	tight	tight
tightest	quarterback	quarterback
tight	!	!
tighter	!	!
tightest	tightened	tightening
wider	width	width
wide	wide	wide
widest	width	width
wide	wide	wide
wider	wide	wide
widest	narrower	width
prettier	stuff	maybe
pretty	!	!
prettiest	isn	isn
pretty	!	!
prettier	!	!
prettiest	!	!
older	derives	derives
old	65	alone
oldest	placename	placename
old	surviving	surviving
older	surviving	surviving
oldest	65	65
wiser	honest	honest
wise	bad	bad
wisest	honest	honest
wise	!	!
wiser	!	!
wisest	couldnt	couldnt
milder	milder	milder
mild	mild	snowfall
mildest	sanfl	sanfl
mild	!	!
milder	!	!
mildest	footscray	footscray
prettier	stuff	stuff
pretty	!	!
prettiest	sanfl	sanfl
pretty	!	!
prettier	!	!
prettiest	footscray	footscray
narrower	narrower	narrower
narrow	broad	broad
narrowest	kilda	collingwood
narrow	fairs	fairs
narrower	widest	otago
narrowest	kilda	kilda
stiffer	flexible	flexible
stiff	festivals	festivals
stiffest	wafl	wafl
stiff	!	!
stiffer	!	!
stiffest	ruckman	ruckman
older	derives	derives
old	65	cvp
oldest	essendon	essendon
old	earliest	today
older	surviving	surviving
oldest	essendon	65
steadier	!	!
steady	smooth	smooth
steadiest	!	!
steady	smooth	smooth
steadier	!	!
steadiest	!	!
fairer	!	!
fair	smoother	smoother
fairest	!	!
fair	kilda	ruckman
fairer	essendon	essendon
fairest	equitable	equitable
smarter	!	!
smart	smoother	smoother
smartest	!	!
smart	smooth	smooth
smarter	funniest	funniest
smartest	than	than
sharper	!	!
sharp	smoother	smoother
sharpest	!	!
sharp	smooth	smooth
sharper	!	!
sharpest	clearer	clearer
deeper	!	!
deep	depths	surface
deepest	!	!
deep	deep	deep
deeper	deep	deep
deepest	depths	depths
bloodier	!	!
bloody	traffic	traffic
bloodiest	bloodiest	bloodiest
bloody	battles	battles
bloodier	!	!
bloodiest	hub	hub
quicker	!	!
quick	slower	slower
quickest	rapid	rapid
quick	montoya	montoya
quicker	!	!
quickest	slower	commuters
narrower	!	!
narrow	shorter	shorter
narrowest	broad	broad
narrow	narrow	narrow
narrower	!	!
narrowest	wider	shorter
savvier	!	!
savvy	traffic	traffic
savviest	fastest-growing	fastest-growing
savvy	!	!
savvier	!	!
savviest	hub	hub
stronger	!	!
strong	weaker	weaker
strongest	strongest	strongest
strong	strong	strong
stronger	!	!
strongest	weaker	weaker
better	better	better
good	purple	always
best	constellation	better
good	nominated	nominations
better	nominated	nominated
best	way	way
slicker	sharper	sharper
slick	!	!
slickest	constellation	galaxy
slick	!	!
slicker	!	!
slickest	!	!
friendlier	friendlies	friendlies
friendly	!	!
friendliest	friendlies	friendlies
friendly	!	!
friendlier	!	!
friendliest	!	!
bigger	bigger	bigger
big	pink	pink
biggest	star	star
big	yellow	yellow
bigger	bigger	bigger
biggest	galaxy	galaxy
stronger	stronger	stronger
strong	purple	strong
strongest	constellation	cygnus
strong	yellow	yellow
stronger	stronger	stronger
strongest	weaker	weak
milder	milder	milder
mild	cool	cool
mildest	!	!
mild	kid	kid
milder	shorter	shorter
mildest	!	!
faster	quickest	quickest
fastest	slower	slower
fast	!	!
fastest	slow	slow
faster	slower	slower
fast	!	!
busier	much	much
busy	!	!
busiest	!	!
busy	hub	mrt
busier	shorter	commuters
busiest	!	!
luckier	youll	youll
lucky	!	!
luckiest	!	!
lucky	kid	kid
luckier	shorter	shorter
luckiest	!	!
wiser	honest	honest
wise	kid	kid
wisest	!	!
wise	kid	kid
wiser	shorter	shorter
wisest	!	!
lighter	!	!
light	heavier	heavier
lightest	!	!
light	heaviest	heavier
lighter	heaviest	heaviest
lightest	heavier	heavier
healthier	!	!
healthy	healthy	meals
healthiest	!	!
healthy	dresses	dresses
healthier	!	!
healthiest	healthy	healthy
costlier	!	!
costly	dresses	dresses
costliest	!	!
costly	dresses	dresses
costlier	!	!
costliest	!	!
meaner	!	?
mean	dresses	dresses
meanest	!	?
mean	dresses	dresses
meaner	!	!
meanest	!	!
older	!	!
old	65	65
oldest	!	!
old	earliest	earliest
older	earliest	earliest
oldest	65	65
louder	high-pitched	screams
loud	blue	colours
loudest	!	!
loud	yellow	yellow
louder	duller	duller
loudest	!	!
tougher	resourceful	resourceful
tough	yellow	colored
toughest	!	!
tough	yellow	yellow
tougher	formidable	formidable
toughest	!	!
darker	darker	darker
dark	colour	yellow
darkest	!	!
dark	shades	shades
darker	darker	darker
darkest	!	!
easier	easier	easier
easy	purple	purple
easiest	!	!
easy	yellow	yellow
easier	healthier	healthier
easiest	!	!
trickier	pharrell	safer
tricky	!	!
trickiest	!	fuck
tricky	yellow	yellow
trickier	duller	duller
trickiest	!	!
larger	!	!
large	smaller	hilarious
largest	smaller	smaller
large	second-largest	second-largest
larger	!	!
largest	smaller	smaller
tastier	!	!
tasty	hilarious	hilarious
tastiest	delicious	delicious
tasty	!	!
tastier	!	!
tastiest	hilarious	hilarious
healthier	!	!
healthy	entertaining	entertaining
healthiest	healthier	healthier
healthy	!	!
healthier	!	!
healthiest	healthy	healthy
faster	!	!
fastest	slower	slower
fast	slowest	slowest
fastest	slow	slow
faster	!	!
fast	slower	slower
noisier	!	shouting
noisy	hilarious	hilarious
noisiest	audible	audible
noisy	!	!
noisier	!	!
noisiest	hilarious	hilarious
smaller	smaller	smaller
small	larger	larger
smallest	!	!
small	healthier	healthier
smaller	healthy	smaller
smallest	!	!
fuller	longer	longer
full	hubbard	hubbard
fullest	!	!
full	healthier	healthier
fuller	healthy	healthy
fullest	!	!
younger	talented	aspiring
young	brother	brother
youngest	!	!
young	siblings	siblings
younger	healthy	healthy
youngest	!	!
smarter	phones	smartphones
smart	intelligent	intelligent
smartest	!	!
smart	healthier	healthier
smarter	healthy	healthy
smartest	!	!
deeper	deeper	deeper
deep	deep	deep
deepest	!	!
deep	deep	deep
deeper	deep	deeper
deepest	!	!
classier	!	!
classy	variance	variance
classiest	!	!
classy	variance	variance
classier	!	!
classiest	!	!
stickier	!	waxy
sticky	variance	variance
stickiest	!	waxy
sticky	variance	variance
stickier	!	!
stickiest	!	!
happier	!	!
happy	variance	calculated
happiest	!	!
happy	warmest	warmest
happier	glad	glad
happiest	youve	youve
poorer	!	!
poor	variance	statistic
poorest	!	!
poor	poorer	poorer
poorer	poorer	poorer
poorest	poorest	poorest
softer	!	!
soft	warmer	warmer
softest	!	!
soft	variance	variance
softer	!	!
softest	harder	harder
higher	!	school
high	low	paris
highest	!	school
high	second-highest	second-highest
higher	second-highest	second-highest
highest	low	low
thinner	!	thick
thin	thicker	thicker
thinnest	!	thick
thin	lyon	lyon
thinner	!	!
thinnest	thicker	thicker
fairer	!	!
fair	lyon	comfortable
fairest	!	!
fair	kilda	kilda
fairer	essendon	essendon
fairest	equitable	equitable
mightier	!	!
mighty	lyon	lyon
mightiest	!	!
mighty	lyon	lyon
mightier	!	!
mightiest	!	!
noisier	!	shouting
noisy	lyon	lyon
noisiest	!	shouting
noisy	lyon	lyon
noisier	!	!
noisiest	!	!
kinder	always	think
kind	vom	vom
kindest	!	!
kind	winters	winters
kinder	mild	mild
kindest	!	!
easier	easier	easier
easy	easy	easy
easiest	!	!
easy	milder	milder
easier	warmer	warmer
easiest	!	!
busier	congested	congested
busy	!	!
busiest	!	!
busy	summers	summers
busier	warmer	warmer
busiest	!	!
trickier	kanye	kanye
tricky	!	!
trickiest	!	fuck
tricky	winters	winters
trickier	mild	mild
trickiest	!	!
riskier	high-risk	high-risk
risky	!	!
riskiest	!	!
risky	winters	winters
riskier	mild	mild
riskiest	!	!
rougher	!	!
rough	stuff	stuff
roughest	!	!
rough	stuff	stuff
rougher	!	!
roughest	!	!
friendlier	!	friendlies
friendly	stuff	stuff
friendliest	!	friendlies
friendly	stuff	stuff
friendlier	!	!
friendliest	!	!
shorter	!	adapted
short	longer	longer
shortest	!	adapted
short	likeable	likeable
shorter	longest	longest
shortest	longer	longer
faster	slowest	slowest
fastest	slower	slower
fast	slowest	slowest
fastest	slow	slow
faster	slow	slow
fast	slower	slower
fewer	!	hundred
few	than	than
fewest	!	hundred
few	single-season	tallying
fewer	single-season	single-season
fewest	than	than
stickier	!	!
sticky	witty	witty
stickiest	!	!
sticky	witty	witty
stickier	!	!
stickiest	!	!
messier	!	fucking
messy	witty	witty
messiest	!	fucking
messy	witty	witty
messier	!	!
messiest	nebulae	nebulae
leaner	!	!
lean	witty	witty
leanest	!	!
lean	witty	witty
leaner	!	!
leanest	!	!
closer	!	!
close	thoughtful	thoughtful
closest	!	!
close	perceptive	perceptive
closer	nearest	nearest
closest	close	close
trickier	!	fuck
tricky	witty	witty
trickiest	!	fuck
tricky	witty	witty
trickier	!	!
trickiest	!	!
thinner	!	thick
thin	thicker	thicker
thinnest	!	thick
thin	happy	happy
thinner	!	!
thinnest	thicker	thicker
nicer	!	!
nice	happy	happy
nicest	!	!
nice	happy	happy
nicer	!	!
nicest	!	!
savvier	!	!
savvy	happy	happy
savviest	!	!
savvy	happy	happy
savvier	!	!
savviest	!	!
smarter	!	!
smart	self-conscious	self-conscious
smartest	!	!
smart	depressing	depressing
smarter	funniest	funniest
smartest	than	than
fewer	!	!
few	than	self-conscious
fewest	!	!
few	single-season	single-game
fewer	single-season	single-season
fewest	than	than
simpler	!	!
simple	quieter	quieter
simplest	!	!
simple	discrete	discrete
simpler	analogous	analogous
simplest	computationally	computationally
fancier	!	!
fancy	loud	loud
fanciest	!	!
fancy	loud	loud
fancier	!	!
fanciest	!	!
greater	!	!
great	lesser	lesser
greatest	!	!
great	arguably	likeable
greater	one	one
greatest	within	within
luckier	!	?
lucky	loud	loud
luckiest	!	?
lucky	loud	loud
luckier	!	!
luckiest	!	!
deeper	!	!
deep	depths	shallow
deepest	!	!
deep	deep	deep
deeper	deep	deep
deepest	depths	depths
richer	!	!
rich	pharrell	pharrell
richest	!	!
rich	wealthiest	pharrell
richer	wealthiest	wealthiest
richest	softer	softer
louder	!	!
loud	quieter	pharrell
loudest	!	!
loud	pharrell	pharrell
louder	!	!
loudest	quieter	quieter
rougher	!	!
rough	pharrell	pharrell
roughest	!	!
rough	pharrell	pharrell
rougher	!	!
roughest	!	!
slower	!	!
slow	faster	faster
slowest	!	!
slow	slower	slower
slower	fastest	fastest
slowest	faster	faster
nastier	!	!
nasty	pharrell	pharrell
nastiest	!	!
nasty	pharrell	pharrell
nastier	!	!
nastiest	!	!
slimmer	!	!
slim	noticeably	noticeably
slimmest	!	!
slim	rude	rude
slimmer	!	!
slimmest	shorter	shorter
smoother	!	!
smooth	texture	texture
smoothest	!	!
smooth	rude	rude
smoother	!	!
smoothest	texture	texture
meaner	!	?
mean	rude	rude
meanest	!	?
mean	rude	rude
meaner	!	!
meanest	!	!
longer	!	wide
long	shorter	shorter
longest	!	wide
long	span	shortest
longer	span	span
longest	shorter	shorter
shorter	!	!
short	longer	noticeably
shortest	!	!
short	greedy	greedy
shorter	longest	longest
shortest	longer	longer
wider	!	!
wide	considerably	considerably
widest	!	!
wide	gradual	2010s
wider	width	width
widest	narrower	narrower
fairer	!	!
fair	gradual	gradual
fairest	!	!
fair	collingwood	collingwood
fairer	essendon	essendon
fairest	equitable	equitable
smarter	!	!
smart	faster	faster
smartest	!	!
smart	gradual	gradual
smarter	funniest	funniest
smartest	than	than
deeper	!	!
deep	deep	shallow
deepest	!	!
deep	deep	deep
deeper	deep	deep
deepest	depths	depths
luckier	!	!
lucky	slow	slow
luckiest	!	!
lucky	slow	slow
luckier	!	!
luckiest	!	!
earlier	late	late
early	later	later
earliest	late	late
early	dating	dating
earlier	dating	dating
earliest	although	although
pricier	!	!
pricey	'm	'm
priciest	!	!
pricey	'm	'm
pricier	!	!
priciest	!	!
wider	!	width
wide	narrower	narrower
widest	!	width
wide	width	width
wider	width	width
widest	narrower	narrower
lower	!	increased
low	upper	upper
lowest	!	increased
low	highest	highest
lower	highest	highest
lowest	upper	upper
steeper	slopes	steeply
steep	steep	steep
steepest	slopes	steeply
steep	climbs	climbs
steeper	climbs	climbs
steepest	steep	steep
wealthier	!	!
wealthy	expensive	expensive
wealthiest	!	!
wealthy	expensive	expensive
wealthier	richest	richest
wealthiest	affluent	affluent
richer	!	!
rich	expensive	expensive
richest	!	!
rich	wealthiest	expensive
richer	wealthiest	wealthiest
richest	softer	softer
faster	!	!
fastest	expensive	expensive
fast	!	!
fastest	expensive	expensive
faster	slow	slow
fast	slower	slower
taller	!	!
tall	expensive	cumbersome
tallest	!	!
tall	skyscraper	skyscraper
taller	skyscraper	skyscraper
tallest	tall	tall
luckier	!	!
lucky	expensive	expensive
luckiest	!	!
lucky	expensive	expensive
luckier	!	!
luckiest	!	!
wider	width	length
wide	audience	audience
widest	width	width
wide	high-pitched	audible
wider	quieter	narrower
widest	!	!
slower	slower	faster
slow	slow	slow
slowest	!	fast
slow	fastest	fastest
slower	slower	slower
slowest	!	!
friendlier	friendlies	friendlies
friendly	!	!
friendliest	!	friendlies
friendly	high-pitched	high-pitched
friendlier	quieter	quieter
friendliest	!	!
easier	easier	easier
easy	easy	easy
easiest	!	?
easy	high-pitched	high-pitched
easier	harder	harder
easiest	!	!
colder	warmer	warmer
cold	cold	cold
coldest	cool	cool
cold	warmest	30c
colder	warmer	warmer
coldest	!	cool
lower	!	!
low	upper	upper
lowest	!	!
low	low	low
lower	highest	highest
lowest	upper	upper
darker	!	!
dark	paler	paler
darkest	!	!
dark	calories	calories
darker	darkness	darkness
darkest	paler	paler
safer	!	!
safe	fats	fats
safest	!	!
safe	fats	fats
safer	safe	safe
safest	safe	safe
faster	!	!
fastest	slower	slower
fast	!	!
fastest	slow	slow
faster	slow	slow
fast	slower	slower
fresher	!	!
fresh	fats	fats
freshest	!	!
fresh	fats	fats
fresher	!	!
freshest	!	!
thinner	!	!
thin	thicker	thicker
thinnest	!	!
thin	dried	dried
thinner	!	!
thinnest	thicker	thicker
simpler	!	!
simple	easier	quicker
simplest	!	!
simple	dried	sour
simpler	analogous	analogous
simplest	computationally	computationally
firmer	!	!
firm	salty	salty
firmest	!	!
firm	dried	dried
firmer	!	!
firmest	softer	softer
gentler	!	dear
gentle	dried	dried
gentlest	!	dear
gentle	dried	dried
gentler	!	!
gentlest	!	!
livelier	!	!
lively	dried	dried
liveliest	!	!
lively	dried	dried
livelier	!	!
liveliest	!	!
greener	!	!
green	delicacies	delicacies
greenest	!	!
green	delicious	delicious
greener	!	!
greenest	duller	duller
cheaper	!	!
cheap	expensive	expensive
cheapest	!	!
cheap	delicious	delicious
cheaper	cheaper	cheaper
cheapest	expensive	expensive
stickier	!	!
sticky	delicious	delicious
stickiest	!	!
sticky	delicious	delicious
stickier	!	!
stickiest	!	!
fatter	!	!
fat	delicious	delicious
fattest	!	!
fat	delicious	delicious
fatter	!	!
fattest	!	!
harder	!	!
hard	softer	softer
hardest	!	!
hard	delicious	delicious
harder	toughest	toughest
hardest	easier	easier
milder	winters	winters
mild	mild	mild
mildest	winters	winters
mild	!	!
milder	!	!
mildest	mild	mild
thinner	thick	thick
thin	thicker	thicker
thinnest	thick	thick
thin	!	!
thinner	!	!
thinnest	thicker	thicker
poorer	impoverished	impoverished
poor	poorest	poorest
poorest	impoverished	impoverished
poor	poorer	poorer
poorer	poorer	poorer
poorest	poorest	poorest
lower	higher	higher
low	upper	upper
lowest	higher	higher
low	highest	highest
lower	highest	highest
lowest	upper	upper
quicker	fast	fast
quick	slower	slower
quickest	fast	fast
quick	montoya	montoya
quicker	montoya	montoya
quickest	slower	slower
newer	!	!
new	friendlies	friendlies
newest	!	!
new	friendlies	friendlies
newer	campus	campus
newest	compatible	compatible
tougher	!	!
tough	friendlies	friendlies
toughest	!	!
tough	friendlies	friendlies
tougher	tough	tough
toughest	harder	harder
quicker	!	!
quick	slower	slower
quickest	!	!
quick	montoya	montoya
quicker	montoya	montoya
quickest	slower	slower
costlier	!	!
costly	friendlies	friendlies
costliest	!	!
costly	friendlies	friendlies
costlier	!	!
costliest	!	!
shorter	!	!
short	longer	longer
shortest	!	!
short	friendlies	friendlies
shorter	longest	longest
shortest	longer	longer
louder	!	!
loud	sheeran	shakira
loudest	!	!
loud	bieber	bieber
louder	!	!
loudest	quieter	quieter
nastier	!	!
nasty	bieber	bieber
nastiest	!	!
nasty	bieber	bieber
nastier	!	!
nastiest	!	!
greater	!	!
great	lesser	shakira
greatest	!	!
great	shakira	shakira
greater	one	one
greatest	within	within
wiser	!	!
wise	bieber	blige
wisest	!	!
wise	bieber	bieber
wiser	!	!
wisest	tougher	tougher
closer	!	!
close	shakira	shakira
closest	!	!
close	shakira	shakira
closer	nearest	nearest
closest	close	close
thicker	!	!
thick	thinner	thinner
thickest	!	!
thick	shrewd	shrewd
thicker	!	!
thickest	thinner	thinner
classier	!	!
classy	shrewd	shrewd
classiest	!	!
classy	shrewd	shrewd
classier	!	!
classiest	!	!
simpler	!	!
simple	computationally	convenient
simplest	!	!
simple	analogous	analogous
simpler	analogous	analogous
simplest	computationally	computationally
busier	!	!
busy	shrewd	shrewd
busiest	!	!
busy	hub	hub
busier	hub	hub
busiest	!	!
trickier	!	!
tricky	shrewd	shrewd
trickiest	!	!
tricky	shrewd	shrewd
trickier	!	!
trickiest	!	!
worse	!	!
bad	stylish	edgy
worst	!	!
bad	stylish	stylish
worse	disasters	disasters
worst	happen	happen
fatter	!	!
fat	stylish	stylish
fattest	!	!
fat	stylish	stylish
fatter	!	!
fattest	!	!
lower	!	!
low	upper	upper
lowest	!	!
low	highest	consistently
lower	highest	highest
lowest	upper	upper
steeper	!	!
steep	steepest	steepest
steepest	!	!
steep	climbs	uphill
steeper	climbs	climbs
steepest	steep	steep
friendlier	!	!
friendly	stylish	stylish
friendliest	!	!
friendly	stylish	stylish
friendlier	!	!
friendliest	!	!
smaller	medium-sized	medium-sized
small	larger	larger
smallest	!	!
small	ungulates	ungulates
smaller	hitchcock	hitchcock
smallest	!	!
cheaper	inexpensive	inexpensive
cheap	expensive	expensive
cheapest	!	!
cheap	bison	boar
cheaper	cheaper	spielberg
cheapest	!	!
tighter	quarterback	tackle
tight	bison	bison
tightest	!	!
tight	deer	deer
tighter	hitchcock	hitchcock
tightest	!	!
happier	everybody	everybody
happy	animals	animals
happiest	!	!
happy	deer	boar
happier	linklater	linklater
happiest	!	!
harsher	harsher	harsher
harsh	reintroduction	reintroduction
harshest	!	!
harsh	deer	deer
harsher	hitchcock	hitchcock
harshest	!	!
higher	!	!
high	rates	rates
highest	!	!
high	second-highest	second-highest
higher	second-highest	second-highest
highest	low	low
prettier	!	!
pretty	wonderfully	wonderfully
prettiest	!	!
pretty	wonderfully	wonderfully
prettier	!	!
prettiest	!	!
smoother	!	!
smooth	texture	texture
smoothest	!	!
smooth	wonderfully	wonderfully
smoother	!	!
smoothest	texture	texture
fresher	!	!
fresh	wonderfully	wonderfully
freshest	!	!
fresh	wonderfully	wonderfully
fresher	!	!
freshest	!	!
faster	!	!
fastest	slower	slower
fast	!	!
