!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
sydney	sydney	rovers	rovers
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
oxford	oxford	oxford	oxford
!	!	!	!
!	!	!	!
liga	liga	salvador	salvador
!	!	!	!
!	!	!	!
papua	papua	shanghai	shanghai
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
coast	coast	built	built
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
perth	perth	exile	exile
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
mexico	philippines	mexico	mexico
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
philippines	philippines	philippines	philippines
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
1898.	1898.	mexico	mexico
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
venezuela	venezuela	peru.	peru.
cuban	cuban	expand	expand
indians	indians	have	have
venezuela	venezuela	peru.	peru.
jesuit	jesuit	mexico	mexico
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
wellington	wellington	queen	queen
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
wellington	wellington	victoria	victoria
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
until	until	italy,	italy,
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	philippines	philippines
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
russian	russian	israel	israel
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
romania,	romania,	estonia	estonia
norway.	norway.	italy,	italy,
until	until	victoria	victoria
romania,	romania,	estonia	estonia
romania,	romania,	italy,	italy,
romania,	romania,	estonia	estonia
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
kong,	kong,	pakistan.	mills
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
oxford	oxford	pakistani	pakistani
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
hungarian	hungarian	spain,	spain,
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
service.	service.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
soviet	soviet	israel	israel
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
hungarian	hungarian	punjab	punjab
path	path	institutions	institutions
pakistan.	pakistan.	punjab	punjab
france,	1858	spain,	spain,
pakistan.	pakistan.	punjab	punjab
pakistan.	pakistan.	punjab	punjab
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
asia	dynamic	city,	city,
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
asia	asia	hebrew	hebrew
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
mexico	mexico	mexico	mexico
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	papua	papua
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
russian	russian	israel	israel
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
1898.	1898.	rome,	rome,
regions.	regions.	persian	persian
indonesian	indonesian	indonesian	indonesian
jesuit	jesuit	mexico	mexico
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
indonesian	indonesian	indonesian	indonesian
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
thereafter,	thereafter,	transportation	transportation
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	ordinary	cathedral,	cathedral,
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
france.	france.	superior	superior
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
airborne	airborne	deployment	terrorism
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
russian	russian	vietnam	vietnam
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
authorities.	authorities.	deployment	iraqi
deployment	deployment	deployment	deployment
deployment	deployment	afghanistan.	afghanistan.
1941	jesuit	friendship	friendship
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
deployment	deployment	afghanistan.	afghanistan.
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
sydney	sydney	rovers	rovers
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
oxford	oxford	oxford	oxford
!	!	!	!
!	!	!	!
liga	liga	salvador	salvador
!	!	!	!
!	!	!	!
papua	papua	shanghai	shanghai
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
wellington	wellington	climate	climate
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
england.	centre.	oxford	oxford
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
centre.	fragments	1864.	1864.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
indonesian	indonesian	administrative	administrative
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
russian	russian	israel	israel
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
farm.	farm.	islamic	islamic
arctic	arctic	administrative	administrative
nepal.	nepal.	nepal.	nepal.
1950.	1950.	annexed	annexed
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
nepal.	nepal.	nepal.	nepal.
jerusalem	jerusalem	islamic	islamic
nepal.	nepal.	nepal.	nepal.
!	!	!	!
!	!	!	!
sydney	sydney	rovers	rovers
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
oxford	oxford	oxford	oxford
!	!	!	!
!	!	!	!
liga	liga	salvador	salvador
!	!	!	!
!	!	!	!
papua	papua	shanghai	shanghai
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
constitution,	constitution,	croatia	croatia
coast	coast	russia,	russia,
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
romania	romania	loans	loans
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
hungary	hungary	mexico	well,
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
ukraine.	ukraine.	soviet	soviet
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
russian	russian	soviet	soviet
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
hungarian	hungarian	hungary	1975,
columbia.	staff	wilderness	preservation
constitution,	constitution,	croatia	croatia
1950.	1950.	romania,	1975,
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
constitution,	constitution,	croatia	croatia
hungarian	protect	soviet	soviet
constitution,	constitution,	croatia	croatia
war	war	chilean	chilean
constitution,	constitution,	croatia	croatia
sydney	sydney	rovers	rovers
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
oxford	oxford	oxford	oxford
!	!	!	!
!	!	!	!
liga	liga	salvador	salvador
!	!	!	!
!	!	!	!
papua	papua	shanghai	shanghai
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
proposal	proposal	manhattan	manhattan
!	!	!	!
!	!	!	!
greece	greece	peru	coins
!	!	!	!
!	!	!	!
greece	greece	palestinian	palestinian
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
greece	greece	manhattan	manhattan
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
greece	greece	norwegian	norwegian
championships	championships	rise	behalf
!	!	!	!
greece	greece	manhattan	manhattan
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
greece	greece	belief	belief
!	!	!	!
net	net	coins	coins
!	!	!	!
!	!	!	!
championships	championships	danish	danish
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
oxford	oxford	oxford	oxford
!	!	!	!
!	!	!	!
liga	liga	salvador	salvador
!	!	!	!
!	!	!	!
papua	papua	shanghai	shanghai
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
georg	georg	sweden.	sweden.
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
oxford	oxford	oxford	oxford
!	!	!	!
!	!	!	!
liga	liga	salvador	salvador
!	!	!	!
!	!	!	!
papua	papua	shanghai	shanghai
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
georg	georg	sweden.	sweden.
!	!	!	!
!	!	!	!
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
philippines,	philippines,	colombia	presumed
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
mexico	mexico	mexico	mexico
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
philippines,	philippines,	philippines.	philippines.
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
ukraine.	ukraine.	israel	israel
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
norway	norway	buenos	buenos
locked	locked	colombia	colombia
colombia	colombia	colombia	colombia
jesuit	jesuit	mexico	france.
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
rome.	rome.	rome,	rome,
colombia	colombia	colombia	colombia
la	la	nacional	chile,
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
costa	costa	israel	israel
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
colombia	colombia	colombia	colombia
división	división	belgium.	belgium.
london.	london.	british	british
división	división	belgium.	belgium.
división	división	belgium.	belgium.
knight	knight	spain,	spain,
división	división	belgium.	belgium.
división	división	belgium.	belgium.
(where	(where	papua	british
división	división	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
russian	russian	russia,	russia,
división	división	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
belgium.	belgium.	buenos	rome,
islands	islands	british	british
división	división	belgium.	belgium.
of:	of:	spain,	spain,
división	división	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
struggle	protect	rome,	rome,
división	división	belgium.	belgium.
de	de	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
czech	czech	british	british
división	división	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
división	división	belgium.	belgium.
oxford	oxford	oxford	oxford
!	!	!	!
!	!	!	!
liga	liga	salvador	salvador
!	!	!	!
!	!	!	!
papua	papua	shanghai	shanghai
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
georg	georg	sweden.	sweden.
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
clause	clause	outstanding	outstanding
!	!	!	!
!	!	!	!
semi-finals	semi-finals	philippines	philippines
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
brighton	brighton	cincinnati	laws,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
5%	5%	2007–08	2007–08
hampshire	scott	coaching	coaching
!	!	!	!
unsuccessful	success	definitive	definitive
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	international.	international.
!	!	!	!
pirates	pirates	reveal	reveal
!	!	!	!
!	!	!	!
chuck	chuck	10th	10th
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
liga	liga	salvador	salvador
!	!	!	!
!	!	!	!
papua	papua	shanghai	shanghai
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
georg	georg	sweden.	sweden.
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
liga	liga	salvador	salvador
!	!	!	!
!	!	!	!
papua	papua	shanghai	shanghai
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
georg	georg	sweden.	sweden.
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
sailed	sailed	transported	transported
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	russian	russian
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
parties.	parties.	norway.	norway.
hospitals	hospitals	branded	transported
!	!	!	!
(like	(like	(like	(like
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
parties.	parties.	rainfall	rainfall
!	!	!	!
net	net	chile,	transported
!	!	!	!
!	!	!	!
sweden.	sweden.	transported	transported
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
papua	papua	shanghai	shanghai
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
georg	georg	sweden.	sweden.
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
taiwan	taiwan	whale	whale
papua	papua	shanghai	shanghai
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
georg	georg	sweden.	sweden.
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
taiwan	taiwan	whale	whale
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
converting	converting	assistant	assistant
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
participant	participant	norway.	norway.
helped	who	regions	regions
!	!	!	!
graduated	journal	regions	regions
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
who	who	appointed	appointed
!	!	!	!
who	who	catholics	catholics
!	!	!	!
!	!	!	!
who	who	unesco	unesco
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
taiwan	taiwan	crop	crop
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
georg	georg	sweden.	sweden.
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
taiwan	taiwan	whale	whale
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
georg	georg	sweden.	sweden.
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
taiwan	taiwan	whale	whale
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
georg	georg	sweden.	sweden.
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
taiwan	taiwan	whale	whale
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
vienna,	vienna,	vienna,	vienna,
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
georg	georg	sweden.	sweden.
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
taiwan	taiwan	whale	whale
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
vienna,	vienna,	vienna,	vienna,
!	!	!	!
russian	russian	moscow,	moscow,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
aires	istanbul	norwegian	norwegian
2008–09	2008–09	nhl	nhl
!	!	!	!
1950.	out:	exhibited	exhibited
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
rome.	rome.	rome,	rome,
!	!	!	!
fernando	fernando	de	de
!	!	!	!
!	!	!	!
georg	georg	sweden.	sweden.
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
taiwan	taiwan	whale	whale
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
vienna,	vienna,	vienna,	vienna,
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
portugal,	portugal,	investment	29,
10,	10,	produced	produced
!	!	!	!
moth	moth	…	…
!	!	!	!
!	!	!	!
!	!	!	!
!	!	!	!
viking	subfamily	pius	pius
!	!	!	!
16.	16.	29,	29,
!	!	!	!
!	!	!	!
portugal,	portugal,	platinum	platinum
!	!	!	!
!	!	!	!
